,text,top_class,hate_speech,offensive_language,neither
2266,@stivmc hi ^^,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2267,"Bidet from Gold Coast, Australia",neither,0.04026316863007075,0.3166289498508645,0.6431078815190648
2268,Bidet all!!,offensive_language,0.046917543854519406,0.6277741405869331,0.3253083155585475
2269,"@BlackMemberAC nothing to that effect has been announced but if you're interested in something like that, you should tweet them about it.",offensive_language,0.0700428436119399,0.4981579329395143,0.43179922344854577
2270,there's not to say the stuff I can't get into is bad but often I just can't get into it,neither,0.03853398133152283,0.32002463934055697,0.6414413793279202
2271,Gladys’ voice sounds quite similar to the powder seller that Percy encountered in Vasselheim,neither,0.0401716222358181,0.34016013375800697,0.6196682440061748
2272,Bidet from Cincinnati,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
2273,no audio bug for me,neither,0.0291110567178985,0.3476420746859701,0.6232468685961314
2274,"never used it before, but can you use a bonus action spell as your action?",neither,0.03213263600886369,0.4625173375838243,0.505350026407312
2275,HUZAAAAHHH,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2276,whoa wait a second,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2277,wait wtf,offensive_language,0.043276161762225984,0.6669941063855993,0.2897297318521747
2278,critroleStay critroleTurnt,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2279,"It's not fair, Matt and Marisha have amazing hair!!!! and Laura's has gotten so long and pretty.",neither,0.03671783800806843,0.2946624963595125,0.6686196656324189
2280,forgot i had a sub here,neither,0.08381950898574066,0.2944996569789856,0.6216808340352737
2281,Damn.,offensive_language,0.042479326866149344,0.9516554255713155,0.005865247562535126
2282,gandsTWC gandsTWC gandsTWC gandsTWC gandsTWC gandsTWC,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2283,:O,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2284,"Thanks for visiting, Ashley!!! <3",neither,0.033425975698690116,0.2955012993749901,0.6710727249263198
2285,"I wouldn't mind an Anne Rice styled one too much, just long as no twilight ones yeah lol",neither,0.025259615781518342,0.4206521254761288,0.5540882587423529
2286,I really wish they go real life vampires but I doubt they will,neither,0.03269694569831752,0.43449184648490413,0.5328112078167783
2287,!whodat,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2288,What system is being used?,neither,0.04758418631394477,0.3501405972171395,0.6022752164689156
2289,*runs in screaming at the last second*,neither,0.03818680786236131,0.3359362656928565,0.6258769264447822
2290,This OP is sweet,neither,0.04754850866606434,0.32913077176432115,0.6233207195696144
2291,omg love that GM shot,neither,0.03389206548566349,0.3768874478340286,0.5892204866803079
2292,Gen 12-13?,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2293,!whodat,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2294,*squeaaaaaaaaaaal*,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2295,"Hey, @girlybits ! :D",neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2296,rrrrrrrrrrrraus,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2297,Jasper has lke 3-4 hunger if I recall,neither,0.02789036797906575,0.36199686668001896,0.6101127653409154
2298,Alex is seriously perfect for this show. It's like it was custom made for him,neither,0.0495818330088708,0.2601856852306496,0.6902324817604796
2299,@Tonkatank I think present-day.,neither,0.04054377716132467,0.3051235181034059,0.6543327047352696
2300,gandsHype,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2301,critroleNein,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2302,Bidet from Maryland,neither,0.04066490145509902,0.30981049537100724,0.6495246031738937
2303,Oh the fanmanity!,neither,0.047787162185831934,0.2047922699163975,0.7474205678977706
2304,Did the sound go wrong for anyone else?,neither,0.035049321420798064,0.2985894063934302,0.6663612721857717
2305,BIDET,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2306,I tune in weekly for sams flask,neither,0.034521090577887506,0.30573484832071224,0.6597440611014003
2307,"Help G&S make great content! $4.99/month gets you emotes, Minecraft server access, sub-only VODs, and more! Every sub keeps the channel alive! twitch.tv/geekandsundry/subscribe",neither,0.043907990691603095,0.31135964332838284,0.644732365980014
2308,oh luara...,neither,0.051363287716059566,0.22255663153133606,0.7260800807526044
2309,Chippy!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2310,Welcome Amy and raiders.,neither,0.03882293336301095,0.2991577467117473,0.6620193199252418
2311,I don't exactly understand how or why but the fan art always shocks me every week... so much talent,neither,0.027278067822597955,0.398324381367419,0.5743975508099831
2312,gandsHR gandsHR gandsHR,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2313,The chat just blew up.,neither,0.03229795254735699,0.38125060359637053,0.5864514438562722
2314,@talon_plays_jrpgs giveaways are for everyone and you have to enter when told over at twitch.tv/criticalrole,neither,0.047369162258740265,0.3904731593000576,0.5621576784412021
2315,Wait.. is Caduseus leaving?,neither,0.04903823547313815,0.32707935774547986,0.6238824067813821
2316,I think Jasper keeps slaves,neither,0.039851627292932214,0.32361388037940964,0.6365344923276581
2317,The virginal brides file past his tomb. Strewn with time's dead flowers.,neither,0.04375380876605023,0.3551759638164331,0.6010702274175166
2318,Nothing yet,neither,0.03599698295730989,0.3890372545750091,0.574965762467681
2319,Wait...this is episode 3?,neither,0.048305614753412406,0.32900054292983394,0.6226938423167536
2320,hahahaaha,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2321,please tell me there will be more seasons... 8 is definitely not enough,neither,0.04075356399428468,0.3108726981027038,0.6483737379030116
2322,that cover is amazing,neither,0.043264809188403225,0.3684965986050104,0.5882385922065865
2323,is there a link to the ks?,neither,0.05616695435950665,0.2634205080826065,0.6804125375578868
2324,I can't wait for library bard hands,neither,0.03465824866712375,0.3015968647029213,0.6637448866299549
2325,Bonnie so alone right now - bring on the guest stars asap!,neither,0.03664070120084729,0.3653663353794621,0.5979929634196907
2326,ooOOooOOooooOoooo,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2327,No Jasper FailFish,neither,0.03852177801590115,0.3461848932406789,0.6152933287434199
2328,HI TESS!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2329,"""It's a crummy commercial!""",neither,0.037591343562568866,0.33101646877765023,0.6313921876597809
2330,Bidet from NZ gandsLessthanthree,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
2331,Bidet from NJ too @fail_4_fun !,neither,0.04030877438845492,0.3158549011095399,0.6438363245020051
2332,bidet from south Carolina,neither,0.04043176250036363,0.31376747187705417,0.6458007656225822
2333,Does anyone know how long (estimate) until Ashley can consistently be on the show again?,neither,0.035429161636064764,0.3779635277247385,0.5866073106391967
2334,Bidget from Houston!,neither,0.04087547192978788,0.3062365648703896,0.6528879631998226
2335,bidet from oregon,neither,0.04071751644889743,0.3089174816120565,0.6503650019390461
2336,!piratename,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2337,Enjoy it! @derrydino,neither,0.03737380726913133,0.3310912894842212,0.6315349032466474
2338,the screen is flipped,neither,0.04639889214737949,0.3123245681828735,0.6412765396697471
2339,@xinigrin i want him to be tremere but what if hes billie?,neither,0.029786782391716917,0.3839617033831366,0.5862515142251464
2340,Wooot,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2341,Happy Sam Day Sam,neither,0.03979693444577389,0.3202453239759529,0.6399577415782733
2342,@highvoltage988 So was Tess,neither,0.03914362623895065,0.4374485766733688,0.5234077970876805
2343,Ramona is the rat lady.,neither,0.04494410370378247,0.3157713317614475,0.63928456453477
2344,gandsOwlbear,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2345,Hi Jess and Erika!,neither,0.03870944257742205,0.29298767232824396,0.6683028850943339
2346,Or Gaga?,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2347,Dani!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2348,wooh,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2349,Bidet y’all,offensive_language,0.046917543854519406,0.6277741405869331,0.3253083155585475
2350,bidet from south carolina,neither,0.04043176250036363,0.31376747187705417,0.6458007656225822
2351,Bidet and beep beep,neither,0.037639441157342385,0.1918412352459551,0.7705193235967025
2352,@hyperlite_2008 no they're just showing the art beforehans :),neither,0.04797867772286375,0.3225257916951785,0.6294955305819577
2353,bidet from baltimore!,neither,0.04079557052152802,0.3075927002946183,0.6516117291838538
2354,!piratename,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2355,Happy Birthday!!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2356,"shows about to start and my pizza just arrived, oh yeah",neither,0.025387052895219496,0.4199805172775171,0.5546324298272632
2357,Callisto Loses Their Shit!,offensive_language,0.0444258646167364,0.9544747485722128,0.0010993868110508263
2358,nice,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2359,I haz coffee~,neither,0.053129500636993336,0.09825371724258368,0.848616782120423
2360,"missed the start, who is fiona?",neither,0.04776128903569977,0.3759932352043569,0.5762454757599433
2361,wait why is there an arm,neither,0.03551338797414983,0.29957527689792074,0.6649113351279293
2362,Hey @Dasbif,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2363,Yaaaay!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2364,hi from Michigan!,neither,0.04050388063881463,0.3125434388541974,0.646952680506988
2365,@narbicus congrats!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2366,"@Firewing5 it is a d&d meeting/game that takes place outside of the regular campaign. Sometimes with current characters, sometimes with new characters!",neither,0.033789337152920214,0.299116888374148,0.6670937744729318
2367,"GM Eric Campbell ( twitter.com/16BitEric ), with Aliza Pearl ( twitter.com/AlizaPearl ), Gina DeVivo ( twitter.com/PocketGina ), Sam de Leve ( twitter.com/ChaiKovsky ), Amy Dallen ( twitter.com/enthusiamy ), Hector Navarro ( twitter.com/Hectorisfunny ), Bonnie Gordon ( twitter.com/BonnieBellG ) with special guest Xander Jeanneret ( twitter.com/Xanderrific ).",neither,0.038936534622865344,0.4732662044727355,0.4877972609043991
2368,So cool!,neither,0.039410949769184814,0.4067560025575799,0.5538330476732353
2369,the viewer count atm is 999 @GeekandSundry,neither,0.04461540292718532,0.3165721592287855,0.6388124378440292
2370,Eeeeeeeeeeee,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2371,Yay! Just like I hoped!,neither,0.04404849605682272,0.3623907968989958,0.5935607070441814
2372,Those are some sweet boots,neither,0.08029101622344875,0.2379062166948905,0.6818027670816608
2373,@AromiaFlyce -- honestly? Just makes me want to protect him more.,neither,0.03643161692150505,0.3634093206726367,0.6001590624058585
2374,@cryxjon try the Matt Colville discord server. google it and go to the 5e rules channel,neither,0.041621744797810056,0.2893337721805152,0.6690444830216746
2375,@dragontamer224 Welcome to the party!,neither,0.04623376366483136,0.3075971944901993,0.6461690418449695
2376,@mxsunflowerpetal Woohoo!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2377,"There's a bit of a wind storm happening now, I'm hoping I don't loose power/connection white the stream is on...",offensive_language,0.1936668682647597,0.4111308827332565,0.3952022490019837
2378,happy birthday @beeptobep !,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2379,bidet from south carolina,neither,0.04043176250036363,0.31376747187705417,0.6458007656225822
2380,@GolemLives yes,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2381,Bidet from Minnesota!,neither,0.04071751644889743,0.3089174816120565,0.6503650019390461
2382,Ahahaha the picture of Jester lifting up Caleb is pure gold XD,neither,0.041955338196939085,0.34972726028632395,0.6083174015167371
2383,bidet from edmonton canada,neither,0.04071751644889743,0.3089174816120565,0.6503650019390461
2384,bidet,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2385,hello all,neither,0.04217753453783664,0.4373438332385548,0.5204786322236087
2386,@philbe63 That's your choice,neither,0.07448313496984232,0.3706399568260732,0.5548769082040845
2387,@Henchman2121 if they were gonna Vex the cast it would be Lliam not Tal,neither,0.026112058066459408,0.3717811138408366,0.6021068280927039
2388,i knew a fractured light makes rainbows,neither,0.03943831724935366,0.33025139113790103,0.6303102916127453
2389,SEASON 2!!!!,neither,0.03987182227369127,0.32327111885122845,0.6368570588750804
2390,THIS IS PERFECT,neither,0.05175890132461558,0.3283815141148589,0.6198595845605255
2391,FUCKING HYPE,offensive_language,0.11220529433663448,0.8876767712165464,0.00011793444681912712
2392,It smells delightful. LOL,neither,0.02903950940137005,0.39766354504131607,0.5732969455573139
2393,jester is going to freak the fuck out,offensive_language,0.18281707765297325,0.8157744668409751,0.0014084555060517945
2394,bidet,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2395,Biodet from Maryland,neither,0.04066490145509902,0.30981049537100724,0.6495246031738937
2396,Bidet from Brazil,neither,0.04079557052152802,0.3075927002946183,0.6516117291838538
2397,HI ALIZA,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2398,Evening Daisies! hello from Massachusetts,neither,0.04026262511830697,0.31663817466394856,0.6430992002177446
2399,"Help G&S make great content! $4.99/month gets you emotes, Minecraft server access, sub-only VODs, and more! Every sub keeps the channel alive! twitch.tv/geekandsundry/subscribe",neither,0.043907990691603095,0.31135964332838284,0.644732365980014
2400,"Ahoy there, @Dryiad! Yarr name be, Captain ~*{RaWr}*~ Beard! Huzzah!",neither,0.03965779409379182,0.3064362794771182,0.6539059264290901
2401,Hi everyone!,neither,0.032490659208996964,0.4485487193596734,0.5189606214313296
2402,oooh yes Taliesin QUESTION: how was LosCon!?!,neither,0.039357825650615,0.3319949829691261,0.6286471913802589
2403,Val and Isaac!!,neither,0.03857111107789432,0.2851340175310554,0.6762948713910502
2404,"It was... something related to physics data archiving, but I forget exactly which one. (ooooold)",neither,0.0397524841444188,0.3538794496293897,0.6063680662261915
2405,Hi everyone!,neither,0.032490659208996964,0.4485487193596734,0.5189606214313296
2406,Yeah the fire wall makes it very hard to make up an excuse,offensive_language,0.026248794116051903,0.525078194938538,0.44867301094540996
2407,"Aww, hope he feels better soon!",neither,0.07248747894944954,0.2423156999046443,0.6851968211459062
2408,!piratename,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2409,scared,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2410,"It is time nerds, get your drinks ready. Here we go mighty nein, go get her!!",neither,0.07776143961255925,0.4402566338831117,0.4819819265043291
2411,@Sir_Courtesy Live,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
2412,!!!!!!!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2413,FIREEEEE,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2414,Bidet from Chicago. AAAAAHHHHHH!,neither,0.04078317879478948,0.307803020237201,0.6514138009680096
2415,Shit shit shit,offensive_language,0.041595751201534026,0.9584042484281708,3.702953810110442e-10
2416,"Out of the frying pan, into the wall of fire",neither,0.035314418325110515,0.3196402696561918,0.6450453120186976
2417,BIDET,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2418,HYPEEEEE,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2419,press 1 in chat if tpk,neither,0.023789509301511868,0.3809110310151256,0.5952994596833626
2420,participa de eventao,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2421,bidet from indiana,neither,0.0408364874901429,0.3068982325524449,0.6522652799574122
2422,inb4 ban,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2423,Yay!!!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2424,it looks good!,neither,0.03655043401682248,0.33137448530196684,0.6320750806812108
2425,WOOHOO!!!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2426,Bidet from Ireland,neither,0.04066490145509902,0.30981049537100724,0.6495246031738937
2427,<3 TO ALL YOU CRITTERS OUT THERE!!,offensive_language,0.07811996821511444,0.4797937133459366,0.44208631843894897
2428,nope,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2429,@supergimpoman Lake Tapps Washington bidet as well,neither,0.03772897954869936,0.3596407522682193,0.6026302681830814
2430,ICQ... I had a 6-digit number!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2431,!piratename,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2432,Welcome Amy and Raiders!,neither,0.03882293336301095,0.2991577467117473,0.6620193199252418
2433,Heheh,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2434,I wonder what the average salary is for a villains henchman?,neither,0.04410181154650437,0.2926692740561182,0.6632289143973775
2435,:D,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2436,!whybidet,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2437,"Good evening, all",neither,0.0407757687943942,0.4132731801052576,0.5459510511003479
2438,Bidet from Ontario!!,neither,0.04062582848913359,0.3104736655757561,0.6489005059351104
2439,Beep beep,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2440,Bidet from Kentucky,neither,0.04071751644889743,0.3089174816120565,0.6503650019390461
2441,bidet from tulsa,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
2442,LOL ITS BUTTONBEARD,neither,0.01967025444069756,0.4314478004372919,0.5488819451220107
2443,Yo,offensive_language,0.04010381111145228,0.5271105317972344,0.4327856570913131
2444,dimension door?,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2445,omg rip jester D:>,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2446,"Bidet from KC, Missouri",neither,0.040371808140217125,0.31478505383715205,0.6448431380226308
2447,"Bidet from Berlin,Germany",neither,0.04036266062233628,0.31494031108870923,0.6446970282889545
2448,YASHA YASHA YASHA,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2449,Audio's warped,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2450,Happy Wednesday!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2451,awww,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2452,:) feliciaHeart,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2453,Why is everybody saying bidet,neither,0.026068593340905482,0.3486124668038933,0.6253189398552012
2454,Hello from Brazil,neither,0.04049187349127367,0.31274723148412553,0.6467608950246009
2455,BIDET FROM GREECEEE!,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
2456,Bidet from Hong Kong~,neither,0.0403346775361176,0.31541525709187607,0.6442500653720065
2457,I missed them so much!!!,neither,0.04968998796034275,0.3735700558147425,0.5767399562249149
2458,bidet from Cali,neither,0.04079557052152802,0.3075927002946183,0.6516117291838538
2459,oh twiggy,neither,0.051363287716059566,0.22255663153133606,0.7260800807526044
2460,!piratename,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2461,@IamJesterfest I bet that would be so much fun!,neither,0.03240417239410641,0.4085219166801408,0.5590739109257529
2462,Hi Vamily! Ib here,neither,0.11445052500307865,0.2755262172318999,0.6100232577650214
2463,Victor and Nelli are looking sharp AF,neither,0.06154434428609465,0.2551141043369193,0.6833415513769859
2464,Please...do tell. :D,neither,0.04136828004525588,0.32971740712755604,0.6289143128271881
2465,saw into the spiderverse today. best comic based movie ive ever seen,neither,0.03885940800503168,0.28034077111261685,0.6807998208823515
2466,strix2RAGE just subscribed,neither,0.02667013123193722,0.39600456006212814,0.5773253087059346
2467,Fellow Quebec Critters! :O,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2468,Lore dump inbound everyone,neither,0.032819268526933384,0.4429713616323113,0.5242093698407553
2469,Which LA 🤔 🤔 🤔,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2470,had a horrible day. critical role always makes it better. Thank Ukatoa it's Thursday,neither,0.03707344536365447,0.3561964821051588,0.6067300725311866
2471,Bidet from Chicago,neither,0.04078317879478948,0.307803020237201,0.6514138009680096
2472,Bidet from Argentina!,neither,0.04062582848913359,0.3104736655757561,0.6489005059351104
2473,BIDET,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2474,Hi daisies!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2475,bidet from longisland,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
2476,"first time getting to watch this live, im so excited!!!!",neither,0.04092770354133267,0.44300102327629937,0.516071273182368
2477,Realized today fluffernutter was from How I met your Mother,neither,0.061169332936251423,0.2952922916705617,0.6435383753931867
2478,Bidget from wisco,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
2479,Who's ready for heavy story progression? I predict rain this evening.,neither,0.03614799126984471,0.34754058971776225,0.6163114190123931
2480,"alright alright, time to get my monster and snack",neither,0.03486263102079915,0.36781204390513,0.5973253250740709
2481,yay,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2482,Hihi Vamily!!!!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2483,<3 Jason Carl <3,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2484,hype,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2485,I thought Victor doesnt wear white because blood stains dont hide as well,offensive_language,0.2593498419015194,0.4168368005848045,0.3238133575136762
2486,@darkestargentum 🤙,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2487,"we might have to wait until the season ends @alexwhitechats , but the weks episodes are always a part of the weekend rebroadcast",neither,0.04992369134953099,0.3180007306279982,0.6320755780224709
2488,Sasper,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2489,This won't last LOL,neither,0.030165758930353063,0.4001407517144732,0.5696934893551736
2490,like...,neither,0.1003266591263296,0.3958950094149712,0.5037783314586992
2491,"Those who haven''t seen this yet, you're in for a treat.",neither,0.08597215214815006,0.3084107096974197,0.6056171381544302
2492,@booktea Thx! They are from the DnD channel,neither,0.05611557534933812,0.27706249843562464,0.6668219262150373
2493,panicBasket panicBasket Hopps? panicBasket panicBasket,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2494,She can’t die.,neither,0.3541238068067267,0.12405205532735565,0.5218241378659176
2495,Here we go,neither,0.13156755280784707,0.2765461283225309,0.5918863188696221
2496,vashFace,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2497,"Good evening from Fort Worth, Texas and Matt Key's parents. Hope all is well with everyone. HAPPY VALENTINES DAY to all the Wednesdaisies.",neither,0.05254519720238575,0.3594461586731219,0.5880086441244923
2498,Is anyone else hoping they go into the Music Man?,neither,0.045202256101471626,0.3615711659051605,0.5932265779933679
2499,oh god having someone read out my description scares me haha,neither,0.02767971300719094,0.4205255618216085,0.5517947251712005
2500,What I miss?,neither,0.03630666645952434,0.32819641805645544,0.6354969154840202
2501,AHHHHHH SHEEEEEEET SONNNNNNNN,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2502,Bidet from South Dakota!,neither,0.04041079298828133,0.3141233792231565,0.6454658277885622
2503,F,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2504,bidet from ohio,neither,0.040754399270683486,0.3082914838698526,0.650954116859464
2505,"Hello bees, happy valentines!",neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2506,"Bidet, from Alberta :D",neither,0.04062582848913359,0.3104736655757561,0.6489005059351104
2507,forcing us to come here huh,neither,0.1383702320407571,0.3026283823502214,0.5590013856090217
2508,weird,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2509,!flask,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2510,WOW,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2511,oh noes!,neither,0.051363287716059566,0.22255663153133606,0.7260800807526044
2512,dun dun.,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2513,PogChamp,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2514,Hello Key family! <3,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2515,@GarthMcMurray Yeaaaah...I do not recommend googling that phrase without safe search turned on,neither,0.036117807318367334,0.36060362382540456,0.6032785688562281
2516,"@KBTibbs not sure I'm trying to explain anything, I'm still in a bit of a daze after the news",neither,0.037787654880943766,0.4101779601319114,0.5520343849871447
2517,"I need more, I craveeee more asinine wisdom",neither,0.04235679890653397,0.3133942710542685,0.6442489300391975
2518,I turned off Flux for this,neither,0.03254833588076063,0.2982160956876689,0.6692355684315704
2519,"I hope baron fiona gets a nice suntan,",neither,0.08528589678418473,0.20059960236463376,0.7141145008511814
2520,bryandRaid bryandRaid bryandRaid,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2521,Refresh if you don't see the Painter's Guild episode!,neither,0.03391300555303148,0.3972740822386751,0.5688129122082934
2522,"you get the right tech set up you could program things how you want and hey presto after iteration the ""perfect"" paint job for your minis",neither,0.07222458935329866,0.3709944283266832,0.5567809823200183
2523,HYPE,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2524,Hello everyone!,neither,0.03269494828970791,0.4450814005079928,0.5222236512022994
2525,"@Chovexani there is , very low",neither,0.04816485147203688,0.2832529667291061,0.6685821817988571
2526,bryandHeart,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2527,whaaaat!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2528,"wow so many gests, I am exited",neither,0.03919445555471738,0.3807797632443911,0.5800257812008914
2529,OMG YESS,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2530,That's awesome!,neither,0.034195251923067986,0.3879055921973231,0.5778991558796089
2531,"Hello, DAW!",neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2532,top tier weird.... and i LOVE IT,neither,0.03547291892944465,0.3089918940769644,0.655535186993591
2533,@DarkJesusMN That is why it is my favorite show on the channel,neither,0.03566863256603065,0.3734274243219444,0.5909039431120249
2534,"That was an excellent pun, Vinelope! Here, have some points for that one! You have been awarded 94 points!",neither,0.05007717625884537,0.38217957336812336,0.5677432503730313
2535,:O I missed one?! Well I'mma have to find that,neither,0.04372811343361325,0.3196591987953308,0.636612687771056
2536,<3 @arcticthunderbird happy to see you! :) hope you are well!,neither,0.24027997304865065,0.2333176991329446,0.5264023278184048
2537,But this show is awesome,neither,0.06256728696736359,0.2581839424534539,0.6792487705791825
2538,Hi @Dragonchrome :p,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2539,@thedimono I'm so ready,neither,0.03940999150142386,0.4037259204934871,0.556864088005089
2540,Here we go Vam,neither,0.13156755280784707,0.2765461283225309,0.5918863188696221
2541,yeeess X,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2542,The Baron got Lei'd!,neither,0.034027188924595934,0.40176165367217503,0.5642111574032289
2543,<3 Jason Carl <3,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2544,Vacation Victor going strong,neither,0.038210696637851496,0.3514647560838846,0.610324547278264
2545,What could go wrong? PopCorn,neither,0.045602897853070284,0.33044404883853384,0.6239530533083959
2546,yep,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2547,a walking stick LUL,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2548,@debbers500 That was great! :D,neither,0.03173860633966088,0.3564465787600309,0.6118148149003082
2549,@Gazelleexcess geefHi,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2550,"It's awkward to see an abridged cast for this episode, but quite nice to have an Aliza back with us!",neither,0.04954870501200904,0.33191548244848584,0.6185358125395051
2551,my LAWD you silly goob,neither,0.0414288417649901,0.468750618084268,0.4898205401507418
2552,BEAST BOY LOL,neither,0.0312714763563654,0.39003771418583055,0.5786908094578039
2553,"@Chovexani I think so, this certainly is since the cast is here with us",neither,0.10169238223770924,0.33006995273349377,0.568237665028797
2554,was Erika turned into a water bottle?,neither,0.03935154114388102,0.3321016474496572,0.6285468114064616
2555,@chainsawgothic SUP?!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2556,*not,neither,0.035548891444528365,0.3454295093440936,0.6190215992113779
